,time,location_cluster,precipitation_diff,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
1330,1986-01-31,2,3.9165110979513824,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1331,1986-01-31,1,0.7123058663865857,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1332,1986-02-28,2,-0.6355642307657687,1986,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
1333,1986-02-28,0,1.5208796493980028,1986,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
1334,1986-02-28,1,2.773688674254965,1986,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
1335,1986-03-31,0,-6.924161659052512,1986,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
1336,1986-03-31,2,-2.0525512678639948,1986,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
1337,1986-03-31,1,-2.7576392914214156,1986,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
1338,1986-04-30,0,-2.428521777884238,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
1339,1986-04-30,2,-0.2607413631686273,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
1340,1986-04-30,1,-0.7921226729501272,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
1341,1986-05-31,2,-0.215065079349255,1986,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
1342,1986-05-31,1,0.3981760325459953,1986,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
1343,1986-05-31,0,0.49261712149182646,1986,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
1344,1986-06-30,1,-0.8673118436216248,1986,6,30,27,0,181,2,Summer,-1.0,1.0
1345,1986-06-30,0,-3.4727910795178074,1986,6,30,27,0,181,2,Summer,-1.0,1.0
1346,1986-06-30,2,-0.8686630134125534,1986,6,30,27,0,181,2,Summer,-1.0,1.0
1347,1986-07-31,2,0.3429414398871241,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
1348,1986-07-31,0,0.26294530774246816,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
1349,1986-07-31,1,-0.10365591614421704,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
1350,1986-08-31,0,-1.3798597716244374,1986,8,31,35,6,243,3,Summer,-0.5000000000000004,0.6234898018587334
1351,1986-08-31,1,-0.09458383285799907,1986,8,31,35,6,243,3,Summer,-0.5000000000000004,0.6234898018587334
1352,1986-08-31,2,-1.0227928925526972,1986,8,31,35,6,243,3,Summer,-0.5000000000000004,0.6234898018587334
1353,1986-09-30,0,4.436160892138851,1986,9,30,40,1,273,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1354,1986-09-30,1,1.68140849687617,1986,9,30,40,1,273,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1355,1986-09-30,2,2.5780970988067815,1986,9,30,40,1,273,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1356,1986-10-31,0,-0.2752070855410951,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
1357,1986-10-31,2,-1.4233432532802022,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
1358,1986-10-31,1,-1.3354905280408338,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
1359,1986-11-30,1,0.881581051623629,1986,11,30,48,6,334,4,Fall,0.8660254037844384,0.6234898018587334
1360,1986-11-30,2,3.7717643463076524,1986,11,30,48,6,334,4,Fall,0.8660254037844384,0.6234898018587334
1361,1986-11-30,0,7.219120239836484,1986,11,30,48,6,334,4,Fall,0.8660254037844384,0.6234898018587334
1362,1986-12-31,2,-2.8161616206023656,1986,12,31,1,2,365,4,Winter,1.0,-0.22252093395631434
1363,1986-12-31,0,-5.266553619678623,1986,12,31,1,2,365,4,Winter,1.0,-0.22252093395631434
1364,1986-12-31,1,-0.8437475200328562,1986,12,31,1,2,365,4,Winter,1.0,-0.22252093395631434
1365,1987-01-31,0,4.230911726852536,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1366,1987-01-31,1,1.0011549355178087,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1367,1987-01-31,2,0.7534380459648844,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1368,1987-02-28,1,-0.1479276899769102,1987,2,28,9,5,59,1,Winter,0.5000000000000001,-0.2225209339563146
1369,1987-02-28,2,-1.0411987854644433,1987,2,28,9,5,59,1,Winter,0.5000000000000001,-0.2225209339563146
1370,1987-02-28,0,-3.0651883691844866,1987,2,28,9,5,59,1,Winter,0.5000000000000001,-0.2225209339563146
1371,1987-03-31,2,1.6140340914104514,1987,3,31,14,1,90,1,Spring,6.123233995736766e-17,0.6234898018587336
1372,1987-03-31,1,0.2437460899059276,1987,3,31,14,1,90,1,Spring,6.123233995736766e-17,0.6234898018587336
1373,1987-03-31,0,1.3430284424448882,1987,3,31,14,1,90,1,Spring,6.123233995736766e-17,0.6234898018587336
1374,1987-04-30,1,-0.9051188271704872,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
1375,1987-04-30,0,-5.294980912617833,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
1376,1987-04-30,2,-2.0812082842855713,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
1377,1987-05-31,1,0.7092207725288525,1987,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1378,1987-05-31,2,0.6675410412451181,1987,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1379,1987-05-31,0,0.12664982970648975,1987,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1380,1987-06-30,1,-0.34255409918425817,1987,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1381,1987-06-30,2,-0.8205673534426277,1987,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1382,1987-06-30,0,-2.7658962510483684,1987,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1383,1987-07-31,1,0.1197345065748916,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
1384,1987-07-31,0,0.7835399872153761,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
1385,1987-07-31,2,0.25087294259119663,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
